type	timestamp	epoch	step	train_accuracy	predict_labels	actual_labels
train	20200410135838	6	25	0.975	[2 1 0 1 0 1 1 0]	[2 1 0 1 0 1 1 0]
train	20200410135849	6	26	0.97596157	[2 2 0 2 0 0 2 2]	[2 2 0 2 0 0 2 2]
train	20200410135900	6	27	0.9768519	[1 0 2 0 1 0 2 1]	[1 0 2 0 1 0 2 1]
train	20200410135911	6	28	0.9776786	[0 0 0 1 1 0 1 2]	[0 0 0 1 1 0 1 2]
train	20200410135921	6	29	0.9784483	[1 0 1 1 0 2 0 0]	[1 0 1 1 0 2 0 0]
train	20200410135932	6	30	0.97083336	[0 0 2 1 0 2 2 0]	[1 0 2 1 1 2 2 0]
train	20200410135944	6	31	0.9717742	[2 1 2 2 2 2 0 1]	[2 1 2 2 2 2 0 1]
train	20200410135955	6	32	0.97265625	[1 1 1 1 1 2 2 0]	[1 1 1 1 1 2 2 0]
train	20200410140008	6	33	0.969697	[2 1 0 2 2 1 1 0]	[2 1 1 2 2 1 1 0]
train	20200410140019	6	34	0.9705882	[2 1 2 0 2 1 2 0]	[2 1 2 0 2 1 2 0]
train	20200410140030	6	35	0.9714286	[1 0 1 2 2 0 2 2]	[1 0 1 2 2 0 2 2]
train	20200410140041	6	36	0.9722222	[2 1 2 1 0 2 2 2]	[2 1 2 1 0 2 2 2]
train	20200410140052	6	37	0.972973	[2 2 2 2 2 2 1 2]	[2 2 2 2 2 2 1 2]
train	20200410140103	6	38	0.9736842	[2 2 2 1 1 0 1 2]	[2 2 2 1 1 0 1 2]
train	20200410140114	6	39	0.97115386	[2 1 2 0 2 1 2 2]	[2 0 2 0 2 1 2 2]
train	20200410140124	6	40	0.971875	[2 1 1 1 2 0 2 0]	[2 1 1 1 2 0 2 0]
train	20200410140135	6	41	0.9664634	[1 1 1 1 2 0 2 1]	[1 1 0 0 2 0 2 1]
train	20200410140145	6	42	0.9672619	[2 0 0 2 1 1 2 2]	[2 0 0 2 1 1 2 2]
train	20200410140156	6	43	0.96802324	[0 0 1 0 2 2 2 0]	[0 0 1 0 2 2 2 0]
train	20200410140206	6	44	0.96875	[2 2 2 2 0 2 2 2]	[2 2 2 2 0 2 2 2]
train	20200410140217	6	45	0.96944445	[2 1 0 1 2 2 2 2]	[2 1 0 1 2 2 2 2]
train	20200410140227	6	46	0.9701087	[2 0 2 2 0 2 1 0]	[2 0 2 2 0 2 1 0]
train	20200410140237	6	47	0.97074467	[2 0 2 0 1 2 1 1]	[2 0 2 0 1 2 1 1]
train	20200410140247	6	48	0.9713542	[2 0 1 0 0 0 2 1]	[2 0 1 0 0 0 2 1]
train	20200410140259	6	49	0.9719388	[0 2 2 0 0 2 2 2]	[0 2 2 0 0 2 2 2]
train	20200410140310	6	50	0.9725	[0 1 2 2 2 1 1 0]	[0 1 2 2 2 1 1 0]
train	20200410140322	6	51	0.9730392	[0 2 2 2 1 0 2 0]	[0 2 2 2 1 0 2 0]
train	20200410140332	6	52	0.9735577	[0 2 2 0 0 0 0 1]	[0 2 2 0 0 0 0 1]
train	20200410140342	6	53	0.9740566	[0 0 1 2 1 1 0 2]	[0 0 1 2 1 1 0 2]
train	20200410140352	6	54	0.974537	[0 2 2 1 1 0 2 0]	[0 2 2 1 1 0 2 0]
train	20200410140403	6	55	0.975	[0 1 2 0 1 2 2 0]	[0 1 2 0 1 2 2 0]
train	20200410140413	6	56	0.9754464	[2 1 2 2 2 0 2 2]	[2 1 2 2 2 0 2 2]
train	20200410140423	6	57	0.97587717	[2 2 0 1 0 0 0 1]	[2 2 0 1 0 0 0 1]
train	20200410140430	6	58	0.97613883	[2 2 0 1 0]	[2 2 0 1 0]
train	20200410140606	7	1	0.875	[2 2 1 0 2 2 1 2]	[2 2 1 1 2 2 1 2]
train	20200410140618	7	2	0.9375	[0 2 0 0 2 1 2 0]	[0 2 0 0 2 1 2 0]
train	20200410140628	7	3	0.9166667	[1 0 0 2 2 1 0 2]	[1 0 1 2 2 1 0 2]
train	20200410140639	7	4	0.875	[0 1 2 2 2 0 0 2]	[1 1 2 2 2 0 1 2]
train	20200410140651	7	5	0.9	[0 2 2 0 0 1 0 2]	[0 2 2 0 0 1 0 2]
train	20200410140703	7	6	0.9166667	[2 1 0 0 0 2 2 2]	[2 1 0 0 0 2 2 2]
train	20200410140715	7	7	0.9285714	[2 0 2 0 2 0 0 2]	[2 0 2 0 2 0 0 2]
train	20200410140727	7	8	0.9375	[0 2 2 2 1 2 2 2]	[0 2 2 2 1 2 2 2]
train	20200410140737	7	9	0.9444444	[2 2 1 0 0 2 1 1]	[2 2 1 0 0 2 1 1]
train	20200410140750	7	10	0.95	[2 0 2 2 2 0 2 2]	[2 0 2 2 2 0 2 2]
train	20200410141036	7	11	0.95454544	[0 2 2 2 0 2 1 1]	[0 2 2 2 0 2 1 1]
train	20200410141045	7	12	0.9166667	[1 1 2 1 1 2 2 0]	[0 0 2 0 0 2 2 0]
train	20200410141056	7	13	0.9230769	[2 2 1 2 1 2 2 2]	[2 2 1 2 1 2 2 2]
train	20200410141106	7	14	0.9285714	[1 1 0 1 1 1 2 1]	[1 1 0 1 1 1 2 1]
train	20200410141117	7	15	0.93333334	[0 2 2 2 0 2 2 1]	[0 2 2 2 0 2 2 1]
train	20200410141128	7	16	0.9375	[1 2 2 0 2 0 2 2]	[1 2 2 0 2 0 2 2]
train	20200410141140	7	17	0.9411765	[0 0 2 0 2 1 2 2]	[0 0 2 0 2 1 2 2]
train	20200410141151	7	18	0.9305556	[2 1 2 2 1 0 2 0]	[2 0 2 2 0 0 2 0]
train	20200410141201	7	19	0.93421054	[2 1 1 0 2 0 2 2]	[2 1 1 0 2 0 2 2]
train	20200410141212	7	20	0.9375	[1 2 0 2 0 1 2 2]	[1 2 0 2 0 1 2 2]
train	20200410141223	7	21	0.9404762	[0 2 0 2 2 2 2 2]	[0 2 0 2 2 2 2 2]
train	20200410141233	7	22	0.9431818	[2 2 0 0 1 2 0 0]	[2 2 0 0 1 2 0 0]
train	20200410141244	7	23	0.9456522	[2 1 1 0 0 2 2 1]	[2 1 1 0 0 2 2 1]
train	20200410141254	7	24	0.9427083	[1 1 1 0 2 1 1 1]	[1 1 1 1 2 1 1 1]
train	20200410141305	7	25	0.945	[2 1 0 1 0 1 1 0]	[2 1 0 1 0 1 1 0]
train	20200410141316	7	26	0.94711536	[2 2 0 2 0 0 2 2]	[2 2 0 2 0 0 2 2]
train	20200410141328	7	27	0.9490741	[1 0 2 0 1 0 2 1]	[1 0 2 0 1 0 2 1]
train	20200410141339	7	28	0.95089287	[0 0 0 1 1 0 1 2]	[0 0 0 1 1 0 1 2]
train	20200410141350	7	29	0.95258623	[1 0 1 1 0 2 0 0]	[1 0 1 1 0 2 0 0]
train	20200410141401	7	30	0.95416665	[1 0 2 1 1 2 2 0]	[1 0 2 1 1 2 2 0]
train	20200410141413	7	31	0.94758064	[2 0 2 2 2 2 0 0]	[2 1 2 2 2 2 0 1]
train	20200410141424	7	32	0.94921875	[1 1 1 1 1 2 2 0]	[1 1 1 1 1 2 2 0]
train	20200410141435	7	33	0.93939394	[2 0 0 2 2 1 0 0]	[2 1 1 2 2 1 1 0]
train	20200410141445	7	34	0.9411765	[2 1 2 0 2 1 2 0]	[2 1 2 0 2 1 2 0]
train	20200410141456	7	35	0.9392857	[0 0 1 2 2 0 2 2]	[1 0 1 2 2 0 2 2]
train	20200410141507	7	36	0.9340278	[2 0 2 0 0 2 2 2]	[2 1 2 1 0 2 2 2]
train	20200410141518	7	37	0.9324324	[2 2 2 2 2 2 0 2]	[2 2 2 2 2 2 1 2]
train	20200410141529	7	38	0.93421054	[2 2 2 1 1 0 1 2]	[2 2 2 1 1 0 1 2]
train	20200410141540	7	39	0.9358974	[2 0 2 0 2 1 2 2]	[2 0 2 0 2 1 2 2]
train	20200410141551	7	40	0.9375	[2 1 1 1 2 0 2 0]	[2 1 1 1 2 0 2 0]
train	20200410141602	7	41	0.9390244	[1 1 0 0 2 0 2 1]	[1 1 0 0 2 0 2 1]
train	20200410141614	7	42	0.9404762	[2 0 0 2 1 1 2 2]	[2 0 0 2 1 1 2 2]
train	20200410141625	7	43	0.93895346	[1 0 1 0 2 2 2 0]	[0 0 1 0 2 2 2 0]
train	20200410141636	7	44	0.9375	[2 2 2 1 0 2 2 2]	[2 2 2 2 0 2 2 2]
train	20200410141648	7	45	0.9388889	[2 1 0 1 2 2 2 2]	[2 1 0 1 2 2 2 2]
train	20200410141659	7	46	0.9375	[2 0 2 2 0 2 1 1]	[2 0 2 2 0 2 1 0]
train	20200410141709	7	47	0.9388298	[2 0 2 0 1 2 1 1]	[2 0 2 0 1 2 1 1]
train	20200410141720	7	48	0.9401042	[2 0 1 0 0 0 2 1]	[2 0 1 0 0 0 2 1]
train	20200410141731	7	49	0.94132656	[0 2 2 0 0 2 2 2]	[0 2 2 0 0 2 2 2]
train	20200410141741	7	50	0.9425	[0 1 2 2 2 1 1 0]	[0 1 2 2 2 1 1 0]
train	20200410141752	7	51	0.9411765	[1 2 2 2 1 0 2 0]	[0 2 2 2 1 0 2 0]
train	20200410141803	7	52	0.9375	[1 2 2 0 0 1 0 1]	[0 2 2 0 0 0 0 1]
train	20200410141814	7	53	0.9386792	[0 0 1 2 1 1 0 2]	[0 0 1 2 1 1 0 2]
train	20200410141825	7	54	0.9398148	[0 2 2 1 1 0 2 0]	[0 2 2 1 1 0 2 0]
train	20200410141835	7	55	0.9409091	[0 1 2 0 1 2 2 0]	[0 1 2 0 1 2 2 0]
train	20200410141846	7	56	0.93973213	[2 2 2 2 2 0 2 2]	[2 1 2 2 2 0 2 2]
train	20200410141857	7	57	0.94078946	[2 2 0 1 0 0 0 1]	[2 2 0 1 0 0 0 1]
train	20200410141904	7	58	0.94143164	[2 2 0 1 0]	[2 2 0 1 0]
train	20200410142042	8	1	0.875	[2 2 0 1 2 2 1 2]	[2 2 1 1 2 2 1 2]
train	20200410142052	8	2	0.9375	[0 2 0 0 2 1 2 0]	[0 2 0 0 2 1 2 0]
train	20200410142102	8	3	0.9583333	[1 0 1 2 2 1 0 2]	[1 0 1 2 2 1 0 2]
train	20200410142113	8	4	0.9375	[1 1 2 2 2 0 0 2]	[1 1 2 2 2 0 1 2]
train	20200410142126	8	5	0.95	[0 2 2 0 0 1 0 2]	[0 2 2 0 0 1 0 2]
train	20200410142138	8	6	0.9583333	[2 1 0 0 0 2 2 2]	[2 1 0 0 0 2 2 2]
train	20200410142149	8	7	0.96428573	[2 0 2 0 2 0 0 2]	[2 0 2 0 2 0 0 2]
train	20200410142201	8	8	0.9375	[0 2 2 1 0 2 2 2]	[0 2 2 2 1 2 2 2]
train	20200410142212	8	9	0.9444444	[2 2 1 0 0 2 1 1]	[2 2 1 0 0 2 1 1]
train	20200410142224	8	10	0.95	[2 0 2 2 2 0 2 2]	[2 0 2 2 2 0 2 2]
train	20200410142236	8	11	0.95454544	[0 2 2 2 0 2 1 1]	[0 2 2 2 0 2 1 1]
train	20200410142248	8	12	0.9583333	[0 0 2 0 0 2 2 0]	[0 0 2 0 0 2 2 0]
train	20200410142259	8	13	0.96153843	[2 2 1 2 1 2 2 2]	[2 2 1 2 1 2 2 2]
train	20200410142311	8	14	0.96428573	[1 1 0 1 1 1 2 1]	[1 1 0 1 1 1 2 1]
train	20200410142322	8	15	0.96666664	[0 2 2 2 0 2 2 1]	[0 2 2 2 0 2 2 1]
train	20200410142333	8	16	0.96875	[1 2 2 0 2 0 2 2]	[1 2 2 0 2 0 2 2]
train	20200410142344	8	17	0.9705882	[0 0 2 0 2 1 2 2]	[0 0 2 0 2 1 2 2]
train	20200410142356	8	18	0.9722222	[2 0 2 2 0 0 2 0]	[2 0 2 2 0 0 2 0]
train	20200410142407	8	19	0.9736842	[2 1 1 0 2 0 2 2]	[2 1 1 0 2 0 2 2]
train	20200410142418	8	20	0.975	[1 2 0 2 0 1 2 2]	[1 2 0 2 0 1 2 2]
train	20200410142429	8	21	0.97619045	[0 2 0 2 2 2 2 2]	[0 2 0 2 2 2 2 2]
train	20200410142439	8	22	0.97159094	[2 2 1 0 1 2 0 0]	[2 2 0 0 1 2 0 0]
train	20200410142451	8	23	0.97282606	[2 1 1 0 0 2 2 1]	[2 1 1 0 0 2 2 1]
train	20200410142502	8	24	0.9739583	[1 1 1 1 2 1 1 1]	[1 1 1 1 2 1 1 1]
train	20200410142513	8	25	0.975	[2 1 0 1 0 1 1 0]	[2 1 0 1 0 1 1 0]
train	20200410142524	8	26	0.97596157	[2 2 0 2 0 0 2 2]	[2 2 0 2 0 0 2 2]
train	20200410142535	8	27	0.9768519	[1 0 2 0 1 0 2 1]	[1 0 2 0 1 0 2 1]
train	20200410142547	8	28	0.96875	[0 0 0 2 1 0 2 2]	[0 0 0 1 1 0 1 2]
train	20200410142558	8	29	0.9655172	[1 0 1 2 0 2 0 0]	[1 0 1 1 0 2 0 0]
train	20200410142609	8	30	0.96666664	[1 0 2 1 1 2 2 0]	[1 0 2 1 1 2 2 0]
train	20200410142621	8	31	0.96370965	[2 0 2 2 2 2 0 1]	[2 1 2 2 2 2 0 1]
train	20200410142632	8	32	0.96484375	[1 1 1 1 1 2 2 0]	[1 1 1 1 1 2 2 0]
train	20200410142645	8	33	0.9621212	[2 1 0 2 2 1 1 0]	[2 1 1 2 2 1 1 0]
train	20200410142656	8	34	0.9632353	[2 1 2 0 2 1 2 0]	[2 1 2 0 2 1 2 0]
train	20200410142707	8	35	0.96428573	[1 0 1 2 2 0 2 2]	[1 0 1 2 2 0 2 2]
train	20200410142719	8	36	0.9652778	[2 1 2 1 0 2 2 2]	[2 1 2 1 0 2 2 2]
train	20200410142730	8	37	0.9662162	[2 2 2 2 2 2 1 2]	[2 2 2 2 2 2 1 2]
train	20200410142740	8	38	0.96710527	[2 2 2 1 1 0 1 2]	[2 2 2 1 1 0 1 2]
train	20200410142751	8	39	0.96794873	[2 0 2 0 2 1 2 2]	[2 0 2 0 2 1 2 2]
train	20200410142802	8	40	0.96875	[2 1 1 1 2 0 2 0]	[2 1 1 1 2 0 2 0]
train	20200410142813	8	41	0.9695122	[1 1 0 0 2 0 2 1]	[1 1 0 0 2 0 2 1]
train	20200410142824	8	42	0.9702381	[2 0 0 2 1 1 2 2]	[2 0 0 2 1 1 2 2]
train	20200410142835	8	43	0.96802324	[0 0 1 1 2 2 2 0]	[0 0 1 0 2 2 2 0]
train	20200410142846	8	44	0.9573864	[1 2 1 1 1 2 2 2]	[2 2 2 2 0 2 2 2]
train	20200410142857	8	45	0.9583333	[2 1 0 1 2 2 2 2]	[2 1 0 1 2 2 2 2]
train	20200410142909	8	46	0.9592391	[2 0 2 2 0 2 1 0]	[2 0 2 2 0 2 1 0]
train	20200410142920	8	47	0.9601064	[2 0 2 0 1 2 1 1]	[2 0 2 0 1 2 1 1]
train	20200410142931	8	48	0.9609375	[2 0 1 0 0 0 2 1]	[2 0 1 0 0 0 2 1]
train	20200410142942	8	49	0.9617347	[0 2 2 0 0 2 2 2]	[0 2 2 0 0 2 2 2]
train	20200410142953	8	50	0.9625	[0 1 2 2 2 1 1 0]	[0 1 2 2 2 1 1 0]
train	20200410143006	8	51	0.9632353	[0 2 2 2 1 0 2 0]	[0 2 2 2 1 0 2 0]
train	20200410143017	8	52	0.96153843	[0 2 2 0 0 1 0 1]	[0 2 2 0 0 0 0 1]
train	20200410143027	8	53	0.9622642	[0 0 1 2 1 1 0 2]	[0 0 1 2 1 1 0 2]
train	20200410143038	8	54	0.962963	[0 2 2 1 1 0 2 0]	[0 2 2 1 1 0 2 0]
train	20200410143048	8	55	0.96363634	[0 1 2 0 1 2 2 0]	[0 1 2 0 1 2 2 0]
train	20200410143059	8	56	0.96428573	[2 1 2 2 2 0 2 2]	[2 1 2 2 2 0 2 2]
train	20200410143110	8	57	0.9649123	[2 2 0 1 0 0 0 1]	[2 2 0 1 0 0 0 1]
train	20200410143116	8	58	0.9652929	[2 2 0 1 0]	[2 2 0 1 0]
train	20200410143249	9	1	0.875	[2 2 1 0 2 2 1 2]	[2 2 1 1 2 2 1 2]
train	20200410143301	9	2	0.9375	[0 2 0 0 2 1 2 0]	[0 2 0 0 2 1 2 0]
train	20200410143315	9	3	0.9583333	[1 0 1 2 2 1 0 2]	[1 0 1 2 2 1 0 2]
train	20200410143326	9	4	0.96875	[1 1 2 2 2 0 1 2]	[1 1 2 2 2 0 1 2]
train	20200410143338	9	5	0.975	[0 2 2 0 0 1 0 2]	[0 2 2 0 0 1 0 2]
train	20200410143350	9	6	0.9791667	[2 1 0 0 0 2 2 2]	[2 1 0 0 0 2 2 2]
train	20200410143402	9	7	0.96428573	[2 0 2 0 2 0 0 1]	[2 0 2 0 2 0 0 2]
train	20200410143413	9	8	0.9375	[0 2 2 2 0 2 1 2]	[0 2 2 2 1 2 2 2]
train	20200410143424	9	9	0.9444444	[2 2 1 0 0 2 1 1]	[2 2 1 0 0 2 1 1]
train	20200410143435	9	10	0.95	[2 0 2 2 2 0 2 2]	[2 0 2 2 2 0 2 2]
train	20200410143447	9	11	0.95454544	[0 2 2 2 0 2 1 1]	[0 2 2 2 0 2 1 1]
train	20200410143457	9	12	0.9583333	[0 0 2 0 0 2 2 0]	[0 0 2 0 0 2 2 0]
train	20200410143508	9	13	0.9519231	[2 2 1 2 0 2 2 2]	[2 2 1 2 1 2 2 2]
train	20200410143519	9	14	0.9464286	[1 1 0 1 1 2 2 1]	[1 1 0 1 1 1 2 1]
train	20200410143529	9	15	0.95	[0 2 2 2 0 2 2 1]	[0 2 2 2 0 2 2 1]
train	20200410143540	9	16	0.953125	[1 2 2 0 2 0 2 2]	[1 2 2 0 2 0 2 2]
train	20200410143551	9	17	0.9558824	[0 0 2 0 2 1 2 2]	[0 0 2 0 2 1 2 2]
train	20200410143602	9	18	0.9583333	[2 0 2 2 0 0 2 0]	[2 0 2 2 0 0 2 0]
train	20200410143613	9	19	0.9605263	[2 1 1 0 2 0 2 2]	[2 1 1 0 2 0 2 2]
train	20200410143624	9	20	0.9625	[1 2 0 2 0 1 2 2]	[1 2 0 2 0 1 2 2]
train	20200410143635	9	21	0.96428573	[0 2 0 2 2 2 2 2]	[0 2 0 2 2 2 2 2]
train	20200410143645	9	22	0.96590906	[2 2 0 0 1 2 0 0]	[2 2 0 0 1 2 0 0]
train	20200410143656	9	23	0.9673913	[2 1 1 0 0 2 2 1]	[2 1 1 0 0 2 2 1]
train	20200410143707	9	24	0.9635417	[1 2 1 1 2 1 1 1]	[1 1 1 1 2 1 1 1]
train	20200410143718	9	25	0.96	[2 2 0 1 0 1 1 0]	[2 1 0 1 0 1 1 0]
train	20200410143729	9	26	0.9519231	[2 2 0 2 1 1 2 2]	[2 2 0 2 0 0 2 2]
train	20200410143740	9	27	0.9537037	[1 0 2 0 1 0 2 1]	[1 0 2 0 1 0 2 1]
train	20200410143751	9	28	0.95535713	[0 0 0 1 1 0 1 2]	[0 0 0 1 1 0 1 2]
train	20200410143804	9	29	0.95689654	[1 0 1 1 0 2 0 0]	[1 0 1 1 0 2 0 0]
train	20200410143815	9	30	0.9583333	[1 0 2 1 1 2 2 0]	[1 0 2 1 1 2 2 0]
train	20200410143827	9	31	0.9596774	[2 1 2 2 2 2 0 1]	[2 1 2 2 2 2 0 1]
train	20200410143838	9	32	0.9609375	[1 1 1 1 1 2 2 0]	[1 1 1 1 1 2 2 0]
train	20200410143849	9	33	0.9621212	[2 1 1 2 2 1 1 0]	[2 1 1 2 2 1 1 0]
train	20200410143859	9	34	0.9632353	[2 1 2 0 2 1 2 0]	[2 1 2 0 2 1 2 0]
train	20200410143910	9	35	0.96428573	[1 0 1 2 2 0 2 2]	[1 0 1 2 2 0 2 2]
train	20200410143921	9	36	0.9652778	[2 1 2 1 0 2 2 2]	[2 1 2 1 0 2 2 2]
train	20200410143932	9	37	0.9662162	[2 2 2 2 2 2 1 2]	[2 2 2 2 2 2 1 2]
train	20200410143943	9	38	0.96710527	[2 2 2 1 1 0 1 2]	[2 2 2 1 1 0 1 2]
train	20200410143954	9	39	0.96794873	[2 0 2 0 2 1 2 2]	[2 0 2 0 2 1 2 2]
train	20200410144005	9	40	0.96875	[2 1 1 1 2 0 2 0]	[2 1 1 1 2 0 2 0]
train	20200410144015	9	41	0.9695122	[1 1 0 0 2 0 2 1]	[1 1 0 0 2 0 2 1]
train	20200410144026	9	42	0.9672619	[2 0 0 2 0 1 2 2]	[2 0 0 2 1 1 2 2]
train	20200410144038	9	43	0.96802324	[0 0 1 0 2 2 2 0]	[0 0 1 0 2 2 2 0]
train	20200410144049	9	44	0.96875	[2 2 2 2 0 2 2 2]	[2 2 2 2 0 2 2 2]
train	20200410144101	9	45	0.96944445	[2 1 0 1 2 2 2 2]	[2 1 0 1 2 2 2 2]
train	20200410144111	9	46	0.9701087	[2 0 2 2 0 2 1 0]	[2 0 2 2 0 2 1 0]
train	20200410144122	9	47	0.97074467	[2 0 2 0 1 2 1 1]	[2 0 2 0 1 2 1 1]
train	20200410144133	9	48	0.9713542	[2 0 1 0 0 0 2 1]	[2 0 1 0 0 0 2 1]
train	20200410144143	9	49	0.9719388	[0 2 2 0 0 2 2 2]	[0 2 2 0 0 2 2 2]
train	20200410144154	9	50	0.9725	[0 1 2 2 2 1 1 0]	[0 1 2 2 2 1 1 0]
train	20200410144205	9	51	0.9730392	[0 2 2 2 1 0 2 0]	[0 2 2 2 1 0 2 0]
train	20200410144216	9	52	0.9735577	[0 2 2 0 0 0 0 1]	[0 2 2 0 0 0 0 1]
train	20200410144227	9	53	0.9740566	[0 0 1 2 1 1 0 2]	[0 0 1 2 1 1 0 2]
train	20200410144239	9	54	0.974537	[0 2 2 1 1 0 2 0]	[0 2 2 1 1 0 2 0]
train	20200410144250	9	55	0.975	[0 1 2 0 1 2 2 0]	[0 1 2 0 1 2 2 0]
train	20200410144301	9	56	0.9754464	[2 1 2 2 2 0 2 2]	[2 1 2 2 2 0 2 2]
train	20200410144312	9	57	0.97587717	[2 2 0 1 0 0 0 1]	[2 2 0 1 0 0 0 1]
train	20200410144319	9	58	0.97613883	[2 2 0 1 0]	[2 2 0 1 0]
train	20200410144457	10	1	1.0	[2 2 1 1 2 2 1 2]	[2 2 1 1 2 2 1 2]
train	20200410144508	10	2	1.0	[0 2 0 0 2 1 2 0]	[0 2 0 0 2 1 2 0]
train	20200410144519	10	3	1.0	[1 0 1 2 2 1 0 2]	[1 0 1 2 2 1 0 2]
train	20200410144530	10	4	1.0	[1 1 2 2 2 0 1 2]	[1 1 2 2 2 0 1 2]
train	20200410144541	10	5	1.0	[0 2 2 0 0 1 0 2]	[0 2 2 0 0 1 0 2]
train	20200410144552	10	6	1.0	[2 1 0 0 0 2 2 2]	[2 1 0 0 0 2 2 2]
train	20200410144603	10	7	1.0	[2 0 2 0 2 0 0 2]	[2 0 2 0 2 0 0 2]
train	20200410144615	10	8	1.0	[0 2 2 2 1 2 2 2]	[0 2 2 2 1 2 2 2]
train	20200410144627	10	9	1.0	[2 2 1 0 0 2 1 1]	[2 2 1 0 0 2 1 1]
train	20200410144639	10	10	1.0	[2 0 2 2 2 0 2 2]	[2 0 2 2 2 0 2 2]
train	20200410144650	10	11	0.9886364	[0 2 2 2 0 2 1 2]	[0 2 2 2 0 2 1 1]
train	20200410144701	10	12	0.9791667	[0 0 2 0 1 2 2 0]	[0 0 2 0 0 2 2 0]
train	20200410144712	10	13	0.9807692	[2 2 1 2 1 2 2 2]	[2 2 1 2 1 2 2 2]
train	20200410144726	10	14	0.98214287	[1 1 0 1 1 1 2 1]	[1 1 0 1 1 1 2 1]
train	20200410144742	10	15	0.98333335	[0 2 2 2 0 2 2 1]	[0 2 2 2 0 2 2 1]
train	20200410144802	10	16	0.984375	[1 2 2 0 2 0 2 2]	[1 2 2 0 2 0 2 2]
train	20200410144823	10	17	0.9852941	[0 0 2 0 2 1 2 2]	[0 0 2 0 2 1 2 2]
train	20200410144844	10	18	0.9861111	[2 0 2 2 0 0 2 0]	[2 0 2 2 0 0 2 0]
train	20200410144857	10	19	0.9868421	[2 1 1 0 2 0 2 2]	[2 1 1 0 2 0 2 2]
train	20200410144907	10	20	0.9875	[1 2 0 2 0 1 2 2]	[1 2 0 2 0 1 2 2]
train	20200410144917	10	21	0.9880952	[0 2 0 2 2 2 2 2]	[0 2 0 2 2 2 2 2]
train	20200410144928	10	22	0.9886364	[2 2 0 0 1 2 0 0]	[2 2 0 0 1 2 0 0]
train	20200410144939	10	23	0.98913044	[2 1 1 0 0 2 2 1]	[2 1 1 0 0 2 2 1]
train	20200410144950	10	24	0.9895833	[1 1 1 1 2 1 1 1]	[1 1 1 1 2 1 1 1]
train	20200410145001	10	25	0.99	[2 1 0 1 0 1 1 0]	[2 1 0 1 0 1 1 0]
train	20200410145011	10	26	0.99038464	[2 2 0 2 0 0 2 2]	[2 2 0 2 0 0 2 2]
train	20200410145022	10	27	0.9907407	[1 0 2 0 1 0 2 1]	[1 0 2 0 1 0 2 1]
train	20200410145032	10	28	0.9910714	[0 0 0 1 1 0 1 2]	[0 0 0 1 1 0 1 2]
train	20200410145043	10	29	0.9913793	[1 0 1 1 0 2 0 0]	[1 0 1 1 0 2 0 0]
train	20200410145053	10	30	0.9916667	[1 0 2 1 1 2 2 0]	[1 0 2 1 1 2 2 0]
train	20200410145104	10	31	0.9919355	[2 1 2 2 2 2 0 1]	[2 1 2 2 2 2 0 1]
train	20200410145114	10	32	0.9921875	[1 1 1 1 1 2 2 0]	[1 1 1 1 1 2 2 0]
train	20200410145125	10	33	0.99242425	[2 1 1 2 2 1 1 0]	[2 1 1 2 2 1 1 0]
train	20200410145136	10	34	0.99264705	[2 1 2 0 2 1 2 0]	[2 1 2 0 2 1 2 0]
train	20200410145147	10	35	0.99285716	[1 0 1 2 2 0 2 2]	[1 0 1 2 2 0 2 2]
train	20200410145158	10	36	0.9930556	[2 1 2 1 0 2 2 2]	[2 1 2 1 0 2 2 2]
train	20200410145209	10	37	0.9932432	[2 2 2 2 2 2 1 2]	[2 2 2 2 2 2 1 2]
train	20200410145220	10	38	0.9934211	[2 2 2 1 1 0 1 2]	[2 2 2 1 1 0 1 2]
train	20200410145232	10	39	0.99358976	[2 0 2 0 2 1 2 2]	[2 0 2 0 2 1 2 2]
train	20200410145244	10	40	0.99375	[2 1 1 1 2 0 2 0]	[2 1 1 1 2 0 2 0]
train	20200410145255	10	41	0.99390244	[1 1 0 0 2 0 2 1]	[1 1 0 0 2 0 2 1]
train	20200410145305	10	42	0.99404764	[2 0 0 2 1 1 2 2]	[2 0 0 2 1 1 2 2]
train	20200410145315	10	43	0.99418604	[0 0 1 0 2 2 2 0]	[0 0 1 0 2 2 2 0]
train	20200410145326	10	44	0.99147725	[1 2 2 2 0 2 2 2]	[2 2 2 2 0 2 2 2]
train	20200410145337	10	45	0.9916667	[2 1 0 1 2 2 2 2]	[2 1 0 1 2 2 2 2]
train	20200410145347	10	46	0.9918478	[2 0 2 2 0 2 1 0]	[2 0 2 2 0 2 1 0]
train	20200410145357	10	47	0.99202126	[2 0 2 0 1 2 1 1]	[2 0 2 0 1 2 1 1]
train	20200410145409	10	48	0.9921875	[2 0 1 0 0 0 2 1]	[2 0 1 0 0 0 2 1]
train	20200410145420	10	49	0.99234694	[0 2 2 0 0 2 2 2]	[0 2 2 0 0 2 2 2]
train	20200410145433	10	50	0.9925	[0 1 2 2 2 1 1 0]	[0 1 2 2 2 1 1 0]
train	20200410145444	10	51	0.99264705	[0 2 2 2 1 0 2 0]	[0 2 2 2 1 0 2 0]
train	20200410145455	10	52	0.99278843	[0 2 2 0 0 0 0 1]	[0 2 2 0 0 0 0 1]
train	20200410145506	10	53	0.9929245	[0 0 1 2 1 1 0 2]	[0 0 1 2 1 1 0 2]
